QYEAR,GICS_SECTOR_NAME,TICKER,Q_Open_Price,PX_LAST,RETURN,PE_RATIO,PX_TO_BOOK_RATIO,TRAIL_12M_EPS,TOT_DEBT_TO_TOT_EQY,PRICE_TO_FCF,RETURN_COM_EQY,RETURN_ON_ASSET,CUR_MKT_CAP,ADJUSTED_BETA,,,,
2017Q1,Consumer Discretionary,BWA US Equity,39.9,41.79,0.059584178,14.1331,2.6058,2.9569,65.9655,16.8746,4.047,1.5934," 8,895.26 ",2.209,,,,
2017Q2,Consumer Discretionary,BWA US Equity,41.95,42.36,0.013639627,13.7079,2.4753,3.0902,60.1235,16.3755,5.2429,2.0922," 8,989.62 ",2.253,,,,
2017Q3,Consumer Discretionary,BWA US Equity,42.8,51.23,0.209395656,14.0888,2.8233,3.6362,61.1572,20.3784,7.7711,3.111," 10,812.73 ",2.937,,,,
2017Q4,Consumer Discretionary,BWA US Equity,51.16,51.09,-0.002732774,13.5452,2.8978,3.7718,57.197,17.3079,12.6862,4.7244," 10,771.74 ",2.813,,,,
2007Q4,Real Estate,BXP US Equity,104.25,91.81,,10.2011,2.9905,9,127.0536,,38.3866,12.666," 10,949.76 ",1.042,,,,
2008Q1,Real Estate,BXP US Equity,91.57,92.07,0.002831936,22.6773,3.0067,4.06,127.9902,,14.1754,5.1596," 11,001.35 ",0.641,,,,
2008Q2,Real Estate,BXP US Equity,92.35,90.22,-0.020093407,22.8405,2.9217,3.95,126.1981,,13.3851,4.9211," 10,799.32 ",0.633,,,,
2008Q3,Real Estate,BXP US Equity,89.49,93.66,0.038129018,40.7217,3.0798,2.3,142.6564,,8.1783,2.9904," 11,221.47 ",-0.014,,,,
2008Q4,Real Estate,BXP US Equity,92,55,-0.412769592,63.9535,1.8067,0.86,141.2104,,2.8536,0.9496," 6,644.26 ",1.003,,,,
2009Q1,Real Estate,BXP US Equity,55.3,35.03,-0.363090909,69.4007,1.1648,0.5048,142.9116,,1.7806,0.6135," 4,247.95 ",1.550,,,,
2009Q2,Real Estate,BXP US Equity,34.68,47.7,0.36168998,124.5704,1.4871,0.3829,116.235,71.135,1.3944,0.5168," 6,608.07 ",1.675,,,,
2009Q3,Real Estate,BXP US Equity,48.02,65.55,0.374213836,134.9221,2.0429,0.4858,117.0791,38.305,1.9636,0.7063," 9,084.16 ",1.692,,,,
2009Q4,Real Estate,BXP US Equity,65.24,67.07,0.023188406,40.3808,2.0951,1.6609,131.1249,49.4522,5.6758,1.9845," 9,303.89 ",1.623,,,,
2010Q1,Real Estate,BXP US Equity,67.59,75.44,0.12479499,44.415,2.3633,1.6985,130.3403,97.3978,5.9121,2.067," 10,483.58 ",1.689,,,,
2010Q2,Real Estate,BXP US Equity,75.85,71.34,-0.054347826,42.5477,2.2361,1.6767,141.0707,777.0753,5.2487,1.9143," 9,917.54 ",1.612,,,,
2010Q3,Real Estate,BXP US Equity,71.56,83.12,0.165124755,50.8757,2.6091,1.6338,145.0186,909.3109,5.0516,1.8242," 11,582.66 ",1.644,,,,
2010Q4,Real Estate,BXP US Equity,83.9,86.1,0.035851781,48.9356,2.7606,1.7595,155.1044,909.3109,3.6035,1.2367," 12,063.12 ",1.601,,,,
2011Q1,Real Estate,BXP US Equity,86.86,94.85,0.101626016,56.8948,2.9299,1.6671,148.4958,909.3109,3.2188,1.1269," 13,455.85 ",1.280,,,,
2011Q2,Real Estate,BXP US Equity,95.53,106.16,0.119240907,66.3182,3.2662,1.6008,147.2803,909.3109,3.1689,1.0932," 15,456.51 ",1.072,,,,
2011Q3,Real Estate,BXP US Equity,106,89.1,-0.160700829,53.3288,2.7258,1.6708,146.1514,909.3109,3.4168,1.174," 13,089.20 ",0.949,,,,
2011Q4,Real Estate,BXP US Equity,88.35,99.6,0.117845118,53.1148,3.0316,1.8752,159.1492,96.5279,5.9146,1.9424," 14,703.88 ",0.954,,,,
2012Q1,Real Estate,BXP US Equity,101.74,104.99,0.054116466,55.1764,3.1601,1.9028,142.885,100.6565,5.8153,2.0026," 15,567.92 ",0.874,,,,
2012Q2,Real Estate,BXP US Equity,104.99,108.37,0.032193542,53.5206,3.1813,2.0248,154.5212,100.6565,6.8581,2.3261," 16,235.49 ",0.877,,,,
2012Q3,Real Estate,BXP US Equity,109.23,110.61,0.020669927,56.7135,3.2594,1.9503,149.2421,100.6565,6.5542,2.2382," 16,675.90 ",0.817,,,,
2012Q4,Real Estate,BXP US Equity,110.67,105.81,-0.043395715,63.1646,3.1471,1.6751,152.5232,100.6565,5.8147,1.9154," 15,962.80 ",0.894,,,,
2013Q1,Real Estate,BXP US Equity,106.76,101.06,-0.044891787,62.547,3.0305,1.6157,147.506,100.6565,5.7697,1.9386," 15,324.67 ",0.753,,,,
2013Q2,Real Estate,BXP US Equity,100.86,105.47,0.043637443,72.3456,2.9627,1.4579,164.8755,100.6565,11.799,3.6017," 16,004.37 ",0.800,,,,
2013Q3,Real Estate,BXP US Equity,106.27,106.9,0.013558358,69.1456,2.9711,1.546,164.358,100.6565,13.5506,4.1761," 16,290.38 ",0.550,,,,
2013Q4,Real Estate,BXP US Equity,107.06,100.37,-0.061085126,64.9218,2.7711,1.546,157.6405,100.6565,13.9434,4.2074," 15,344.44 ",0.045,,,,
2014Q1,Real Estate,BXP US Equity,100.22,114.53,0.141078011,69.9294,3.1852,1.6378,147.8455,100.6565,14.1652,4.3831," 17,523.81 ",-0.213,,,,
2014Q2,Real Estate,BXP US Equity,114.58,118.18,0.031869379,67.0086,3.2949,1.7637,147.9691,129.8575,6.815,1.994," 18,090.99 ",-0.226,,,,
2014Q3,Real Estate,BXP US Equity,118.35,115.76,-0.020477238,63.3819,3.2077,1.8264,146.4378,213.4117,6.3045,1.8622," 17,722.63 ",-0.464,,,,
2014Q4,Real Estate,BXP US Equity,115.44,128.69,0.111696614,71.8154,3.5843,1.792,123.7096,204.2996,7.8416,2.213," 19,702.41 ",-0.488,,,,
2015Q1,Real Estate,BXP US Equity,129.34,140.48,0.09161551,72.6363,3.8605,1.934,121.9812,100.8145,9.923,2.9374," 21,519.84 ",-0.500,,,,
2015Q2,Real Estate,BXP US Equity,140.48,121.04,-0.138382688,61.9442,3.3273,1.954,121.9005,67.6203,9.9851,2.9642," 18,568.38 ",0.167,,,,
2015Q3,Real Estate,BXP US Equity,118.12,118.4,-0.021810972,91.2606,3.2172,1.2974,120.6758,70.838,10.9016,3.2742," 18,183.12 ",0.410,,,,
2015Q4,Real Estate,BXP US Equity,118.97,127.54,0.077195946,89.611,3.5553,1.4233,114.2212,116.7876,10.4041,3.0497," 19,587.12 ",0.987,,,,
2016Q1,Real Estate,BXP US Equity,125.28,127.08,-0.003606712,76.0114,3.5173,1.6719,125.8591,89.7995,10.4769,3.0957," 19,518.53 ",0.994,,,,
2016Q2,Real Estate,BXP US Equity,126.72,131.9,0.037928864,74.024,3.6635,1.7819,123.4973,265.4884,10.8004,3.208," 20,261.33 ",1.046,,,,
2016Q3,Real Estate,BXP US Equity,132.09,136.29,0.03328279,58.9548,3.7926,2.3118,122.517,554.9402,8.8201,2.6655," 20,946.88 ",1.022,,,,
2016Q4,Real Estate,BXP US Equity,135.42,125.78,-0.077114975,45.8996,3.4814,2.7403,121.2333,248.9903,9.0482,2.7478," 19,341.62 ",0.744,,,,
2017Q1,Real Estate,BXP US Equity,127.7,132.41,0.052711083,50.3688,3.6537,2.6288,122.5235,260.0759,7.4778,2.2362," 20,369.46 ",0.867,,,,
2017Q2,Real Estate,BXP US Equity,132.5,123.02,-0.070916094,44.7586,3.3811,2.7485,126.7954,260.0759,8.1289,2.4244," 18,927.53 ",0.691,,,,
2017Q3,Real Estate,BXP US Equity,123.6,122.88,-0.001138026,40.1551,3.3892,3.0601,126.3583,260.0759,8.8778,2.647," 18,962.56 ",1.343,,,,
2017Q4,Real Estate,BXP US Equity,122.93,130.03,0.058186849,45.2409,3.5745,2.8742,126.7716,260.0759,8.0922,2.4197," 20,066.52 ",1.204,,,,
2007Q4,Financials,C US Equity,458.9,294.4,,34.2326,1.2961,8.6,917.9044,,3.084,0.1777," 146,644.59 ",2.309,,,,
2008Q1,Financials,C US Equity,297.3,214.2,-0.272418478,24.2209,1.0332,-13.8,887.4675,,-5.749,-0.3083," 111,519.37 ",1.897,,,,
2008Q2,Financials,C US Equity,226.1,167.6,-0.217553688,24.2209,0.8374,-31.4,780.3086,5.8992,-13.278,-0.7047," 90,971.22 ",2.050,,,,
2008Q3,Financials,C US Equity,165.7,205.1,0.223747017,24.2209,1.1331,-42.6,821.1753,0.7841,-18.6982,-0.9189," 111,685.01 ",0.531,,,,
2008Q4,Financials,C US Equity,208.5,67.1,-0.672842516,24.2209,0.5153,-45.1,656.6201,0.3791,-31.9023,-1.3419," 36,566.41 ",1.604,,,,
2009Q1,Financials,C US Equity,68.7,25.3,-0.62295082,24.2209,0.2001,-40.1632,511.956,0.1592,-28.2182,-1.0432," 13,854.82 ",1.857,,,,
2009Q2,Financials,C US Equity,24.8,29.7,0.173913043,24.2209,0.2097,-40.9072,473.7793,0.7533,-20.9667,-0.7195," 16,373.02 ",1.737,,,,
2009Q3,Financials,C US Equity,30,48.4,0.62962963,24.2209,0.7875,-36.0453,523.3384,1.1921,-16.4236,-0.5733," 110,740.67 ",2.186,,,,
2009Q4,Financials,C US Equity,47.5,33.1,-0.316115702,24.2209,0.6187,-13.9993,438.8952,1.1921,-8.2774,-0.0846," 93,543.16 ",1.989,,,,
2010Q1,Financials,C US Equity,33.6,40.5,0.223564955,24.2209,0.7671,-7.005,573.5855,1.1921,-3.4874,0.0643," 115,663.55 ",2.063,,,,
2010Q2,Financials,C US Equity,41.1,37.6,-0.071604938,24.2209,0.7052,-0.0035,526.7037,35.7631,-3.3403,-0.0186," 108,964.34 ",1.913,,,,
2010Q3,Financials,C US Equity,38.3,39.1,0.039893617,13.6548,0.6985,2.8635,482.7761,37.2849,1.0075,0.0885," 113,286.50 ",2.018,,,,
2010Q4,Financials,C US Equity,39.8,47.3,0.20971867,12.432,0.8424,3.8047,464.8101,4.0357,6.7141,0.5624," 137,407.30 ",2.017,,,,
2011Q1,Financials,C US Equity,47.8,44.2,-0.065539112,12.2035,0.7561,3.6219,449.6416,3.7968,5.6706,0.4645," 128,427.63 ",1.465,,,,
2011Q2,Financials,C US Equity,44.55,41.64,-0.057918552,10.9656,0.6902,3.7973,436.5742,3.7968,5.9054,0.5042," 121,005.84 ",1.595,,,,
2011Q3,Financials,C US Equity,41.53,25.615,-0.384846302,6.4318,0.423,3.9826,427.6433,1.9476,6.6472,0.5828," 74,743.27 ",1.224,,,,
2011Q4,Financials,C US Equity,25.16,26.31,0.02713254,7.4805,0.4334,3.5171,391.3862,1.2493,6.4107,0.5844," 76,922.76 ",1.284,,,,
2012Q1,Financials,C US Equity,27.13,36.55,0.389205625,9.7766,0.5904,3.7385,398.353,1.5305,6.1505,0.5652," 107,042.60 ",1.447,,,,
2012Q2,Financials,C US Equity,36.4,27.41,-0.250068399,7.3213,0.4378,3.7439,372.1366,1.3225,5.7656,0.5476," 80,370.44 ",1.856,,,,
2012Q3,Financials,C US Equity,27.47,32.72,0.193724918,8.0934,0.5146,4.0428,357.6614,2.4685,3.9194,0.3776," 95,950.85 ",1.994,,,,
2012Q4,Financials,C US Equity,33,39.56,0.209046455,8.3977,0.6425,4.7108,326.4643,2.943,4.0409,0.4034," 116,010.52 ",1.845,,,,
2013Q1,Financials,C US Equity,40.91,44.24,0.118301314,9.1528,0.7077,4.8335,323.1879,141.8771,4.4188,0.44," 134,434.68 ",1.833,,,,
2013Q2,Financials,C US Equity,44.32,47.97,0.084312839,9.3754,0.7612,5.1166,318.8777,5.4569,5.0289,0.508," 145,967.17 ",1.821,,,,
2013Q3,Financials,C US Equity,48.5,48.51,0.011257036,9.5787,0.7522,5.0644,308.6634,4.0221,6.3015,0.6481," 147,520.19 ",1.541,,,,
2013Q4,Financials,C US Equity,48.85,52.11,0.074211503,10.6665,0.7989,4.8854,290.4858,2.6497,6.8818,0.7302," 158,049.67 ",1.237,,,,
2014Q1,Financials,C US Equity,52.03,47.6,-0.086547688,9.6599,0.7185,4.9276,290.9319,2.2521,6.7653,0.7313," 144,627.44 ",0.406,,,,
2014Q2,Financials,C US Equity,47.72,47.1,-0.010504202,12.6824,0.7055,3.7138,285.5856,2.3952,4.686,0.5171," 143,080.38 ",0.317,,,,
2014Q3,Financials,C US Equity,47.42,51.82,0.100212314,13.7007,0.7722,3.7823,281.6392,3.0052,4.4346,0.4982," 157,106.46 ",0.838,,,,
2014Q4,Financials,C US Equity,51.68,54.11,0.044191432,14.2696,0.8193,3.792,273.0222,2.7323,3.3671,0.3927," 163,925.61 ",0.837,,,,
2015Q1,Financials,C US Equity,54.36,51.52,-0.047865459,13.3123,0.7714,3.8701,254.0438,4.7745,3.7193,0.4367," 156,359.80 ",0.876,,,,
2015Q2,Financials,C US Equity,51.37,55.24,0.072204969,10.6266,0.8092,5.1983,245.7195,4.9952,5.8897,0.6847," 167,605.87 ",0.633,,,,
2015Q3,Financials,C US Equity,56.01,49.61,-0.101918899,9.2114,0.7187,5.3857,237.6939,2.9708,6.5551,0.7722," 149,318.42 ",0.908,,,,
2015Q4,Financials,C US Equity,49.42,51.75,0.043136464,8.9289,0.745,5.7958,216.2749,3.5508,8.0271,0.965," 154,162.76 ",0.907,,,,
2016Q1,Financials,C US Equity,50.75,41.75,-0.193236715,7.6838,0.5841,5.4335,226.2492,3.0459,7.2353,0.8794," 122,796.09 ",0.962,,,,
2016Q2,Financials,C US Equity,41.52,42.39,0.015329341,8.0768,0.5792,5.2484,222.7327,2.6922,6.6792,0.8292," 124,411.65 ",1.047,,,,
2016Q3,Financials,C US Equity,42.3,47.23,0.114177872,9.1362,0.6339,5.1696,228.3102,4.5444,6.4428,0.8093," 137,220.82 ",1.209,,,,
2016Q4,Financials,C US Equity,47.02,59.43,0.258310396,11.5019,0.8003,5.167,229.2664,3.8227,6.6374,0.8465," 169,359.47 ",1.511,,,,
2017Q1,Financials,C US Equity,60.68,59.82,0.006562342,11.3896,0.7885,5.2522,232.9243,4.1029,6.747,0.8558," 165,394.24 ",1.281,,,,
2017Q2,Financials,C US Equity,59.93,66.88,0.118020729,12.9321,0.8646,5.1716,244.5763,214.9156,6.615,0.835," 184,137.88 ",1.399,,,,
2017Q3,Financials,C US Equity,67.24,72.74,0.087619617,13.8456,0.9229,5.2536,254.6846,16.1584,6.7744,0.8453," 198,184.21 ",1.727,,,,
2017Q4,Financials,C US Equity,73.07,74.41,0.022958482,15.1238,1.0537,4.9201,277.2194,16.6782,-4.1554,-0.3741," 196,740.19 ",1.694,,,,
2007Q4,Information Technology,CA US Equity,25.79,24.95,,21.6957,3.4514,1.15,69.8969,15.7593,11.1932,4.0389," 12,864.45 ",1.148,,,,
2008Q1,Information Technology,CA US Equity,24.88,22.5,-0.098196393,19.3966,3.0925,1.16,69.6145,11.825,13.5814,4.2968," 11,551.32 ",0.989,,,,
2008Q2,Information Technology,CA US Equity,22.63,23.09,0.026222222,17.4902,3.0173,1.3202,56.7574,11.364,15.6954,5.4195," 11,861.92 ",0.777,,,,
2008Q3,Information Technology,CA US Equity,22.4,19.96,-0.135556518,14.1588,2.5097,1.4097,54.8103,9.5105,16.9545,6.2078," 10,344.34 ",1.014,,,,
2008Q4,Information Technology,CA US Equity,20,18.53,-0.071643287,12.7782,2.2319,1.4501,49.6135,8.3319,17.4274,6.5887," 9,603.85 ",0.589,,,,
2009Q1,Information Technology,CA US Equity,17.8738,17.61,-0.049649217,11.7974,2.0849,1.4927,44.5902,8.0164,17.062,5.9718," 9,137.25 ",0.585,,,,
2009Q2,Information Technology,CA US Equity,17.25,17.43,-0.010221465,11.6219,1.9567,1.4998,41.5368,6.7155,15.9551,6.1037," 9,043.32 ",0.492,,,,
2009Q3,Information Technology,CA US Equity,17.33,21.99,0.2616179,14.336,2.363,1.5339,40.2079,9.1131,15.5368,6.2266," 11,518.36 ",0.768,,,,
2009Q4,Information Technology,CA US Equity,21.89,22.46,0.021373352,13.8711,2.3038,1.6192,30.7769,8.9239,15.8252,6.5961," 11,717.86 ",0.756,,,,
2010Q1,Information Technology,CA US Equity,22.89,23.47,0.044968833,14.7399,2.3977,1.5923,30.9805,9.417,16.5256,6.6638," 12,205.02 ",0.735,,,,
2010Q2,Information Technology,CA US Equity,23.435,18.4,-0.216020452,11.366,1.8412,1.6189,30.537,8.313,16.3135,7.0075," 9,455.10 ",0.817,,,,
2010Q3,Information Technology,CA US Equity,18.4,21.12,0.147826087,11.8186,2.0177,1.787,29.6219,9.4895,15.7822,6.9607," 10,897.66 ",0.824,,,,
2010Q4,Information Technology,CA US Equity,21.29,24.44,0.15719697,14.7938,2.2543,1.652,28.4538,9.7238,14.1154,6.356," 12,503.99 ",1.039,,,,
2011Q1,Information Technology,CA US Equity,24.71,24.18,-0.010638298,13.6613,2.1611,1.77,27.5979,9.5016,15.5935,6.8069," 12,333.08 ",1.239,,,,
2011Q2,Information Technology,CA US Equity,24.23,22.84,-0.055417701,12.5324,1.9912,1.8225,22.8377,8.8239,15.7229,7.3543," 11,559.51 ",1.494,,,,
2011Q3,Information Technology,CA US Equity,22.87,19.41,-0.150175131,11.4018,1.6763,1.7024,23.1163,7.1622,15.789,7.5345," 9,796.15 ",1.202,,,,
2011Q4,Information Technology,CA US Equity,19.23,20.215,0.041473467,10.5067,1.6937,1.924,22.8527,7.8598,16.5818,7.8372," 9,973.92 ",1.142,,,,
2012Q1,Information Technology,CA US Equity,20.57,27.56,0.363344051,13.512,2.3806,2.0397,24.106,9.3331,17.2642,7.7925," 13,384.36 ",1.328,,,,
2012Q2,Information Technology,CA US Equity,27.64,27.09,-0.017053701,13.1825,2.3077,2.055,23.8735,8.8093,17.0251,8.1858," 12,782.39 ",1.243,,,,
2012Q3,Information Technology,CA US Equity,27.23,25.765,-0.048911037,15.8179,2.1942,1.6289,24.2777,8.8388,17.0228,8.2825," 12,084.83 ",1.208,,,,
2012Q4,Information Technology,CA US Equity,25.94,21.98,-0.146904716,13.7836,1.8304,1.5946,24.0347,6.5366,16.5874,7.9147," 10,095.14 ",1.221,,,,
2013Q1,Information Technology,CA US Equity,22.38,25.18,0.145586897,14.5244,2.0705,1.7336,23.6697,8.392,17.6086,8.0212," 11,480.16 ",1.275,,,,
2013Q2,Information Technology,CA US Equity,25.23,28.62,0.136616362,13.4231,2.2904,2.1321,22.8242,10.8009,18.9753,9.2409," 12,962.71 ",1.256,,,,
2013Q3,Information Technology,CA US Equity,29,29.67,0.036687631,12.4606,2.3352,2.3811,31.348,11.3141,19.4094,9.3952," 13,518.52 ",1.534,,,,
2013Q4,Information Technology,CA US Equity,29.64,33.65,0.134142231,14.238,2.6209,2.3634,31.1424,14.5428,18.8598,8.9908," 15,185.39 ",1.288,,,,
2014Q1,Information Technology,CA US Equity,33.49,30.98,-0.079346211,15.233,2.4402,2.0337,31.7056,14.5136,16.5517,7.6707," 13,871.85 ",1.718,,,,
2014Q2,Information Technology,CA US Equity,31.08,28.74,-0.072304713,21.2162,2.2323,1.3546,31.2103,11.5574,14.0556,6.9121," 12,834.98 ",1.783,,,,
2014Q3,Information Technology,CA US Equity,28.84,27.94,-0.027835769,15.4947,2.1423,1.8032,30.6982,11.6824,14.1881,7.071," 12,435.00 ",1.463,,,,
2014Q4,Information Technology,CA US Equity,27.87,30.45,0.089835361,17.4349,2.3268,1.7465,21.9665,14.1499,14.0382,7.0686," 13,547.39 ",1.448,,,,
2015Q1,Information Technology,CA US Equity,30.7,32.61,0.070935961,17.628,2.5248,1.8499,22.4533,15.1641,15.1139,7.3581," 14,439.88 ",1.231,,,,
2015Q2,Information Technology,CA US Equity,31.14,29.29,-0.101809261,14.0147,2.2305,2.0899,21.9431,13.2888,14.7531,7.518," 12,972.78 ",1.423,,,,
2015Q3,Information Technology,CA US Equity,29.49,27.3,-0.067941277,15.9893,2.0794,1.7074,29.06,12.1557,13.2634,6.8179," 12,047.62 ",1.096,,,,
2015Q4,Information Technology,CA US Equity,27.27,28.56,0.046153846,16.8455,2.2536,1.6954,37.5741,12.2783,13.8648,6.9814," 12,530.46 ",0.865,,,,
2016Q1,Information Technology,CA US Equity,28.09,30.79,0.078081232,17.8714,2.3622,1.7229,36.3146,13.3391,14.2325,7.0595," 12,832.13 ",0.838,,,,
2016Q2,Information Technology,CA US Equity,30.6,32.83,0.066255278,18.9575,2.5052,1.7318,35.9315,14.4216,13.7814,7.1158," 13,800.48 ",1.109,,,,
2016Q3,Information Technology,CA US Equity,32.73,33.08,0.007614986,17.3427,2.4719,1.9074,35.2686,16.3336,14.3709,7.4791," 13,858.82 ",1.044,,,,
2016Q4,Information Technology,CA US Equity,32.88,31.77,-0.039600967,16.8678,2.3546,1.8835,34.9713,12.8161,14.6626,7.2398," 13,274.68 ",0.863,,,,
2017Q1,Information Technology,CA US Equity,32.06,31.72,-0.001573812,17.1866,2.305,1.8456,49.0596,13.1955,14.0056,6.5088," 13,258.13 ",0.821,,,,
2017Q2,Information Technology,CA US Equity,31.78,34.47,0.086696091,18.8201,2.4449,1.8316,47.5038,12.6568,13.3676,6.4577," 14,519.43 ",0.729,,,,
2017Q3,Information Technology,CA US Equity,34.58,33.38,-0.0316217,19.4863,2.3269,1.713,46.925,11.3232,12.6832,6.3217," 14,062.00 ",-0.405,,,,
2017Q4,Information Technology,CA US Equity,33.36,33.28,-0.002995806,18.5219,2.397,1.7968,48.6982,13.5084,7.5405,3.6171," 13,929.12 ",-0.886,,,,
2007Q4,Consumer Staples,CAG US Equity,20.4264,18.5122,,13.1895,1.878,1.4036,77.2729,575.7199,16.8686,6.3985," 11,591.79 ",1.489,,,,
2008Q1,Consumer Staples,CAG US Equity,18.4733,18.6367,0.006725295,14.2858,1.8036,1.3046,75.5919,1673.9788,18.9873,7.1788," 11,677.69 ",0.874,,,,
2008Q2,Consumer Staples,CAG US Equity,18.66,15.0027,-0.194991603,13.7067,1.3615,1.0946,74.9728,1374.8293,18.7615,7.2937," 9,401.39 ",1.082,,,,
2008Q3,Consumer Staples,CAG US Equity,15.5552,15.1428,0.009338319,13.9277,1.4179,1.0872,70.9839,1374.8293,25.5638,10.1966," 8,815.60 ",0.491,,,,
2008Q4,Consumer Staples,CAG US Equity,15.0027,12.8395,-0.152105291,10.5262,1.2023,1.2198,76.8525,1374.8293,23.4033,9.1241," 7,377.29 ",0.662,,,,
2009Q1,Consumer Staples,CAG US Equity,12.8706,13.1274,0.022422992,10.2491,1.201,1.2808,73.1645,1374.8293,20.2482,8.1104," 7,542.72 ",0.406,,,,
2009Q2,Consumer Staples,CAG US Equity,12.9951,14.8315,0.129812453,9.8152,1.3875,1.5111,73.7783,1374.8293,19.4546,7.9044," 8,524.23 ",0.691,,,,
2009Q3,Consumer Staples,CAG US Equity,14.9093,16.8703,0.137464181,10.3071,1.5566,1.6368,72.6926,19.3741,14.6631,6.1687," 9,584.57 ",0.755,,,,
2009Q4,Consumer Staples,CAG US Equity,16.8703,17.9363,0.063187969,10.4542,1.5942,1.7157,69.9113,8.2504,15.8517,6.6289," 10,209.51 ",0.759,,,,
2010Q1,Consumer Staples,CAG US Equity,18.092,19.5082,0.087637919,11.2194,1.6796,1.7388,67.5305,7.6168,16.1148,6.9992," 11,116.17 ",0.796,,,,
2010Q2,Consumer Staples,CAG US Equity,19.6016,18.1464,-0.069806543,10.7861,1.6299,1.6824,70.7501,8.129,15.0506,6.3635," 10,390.42 ",0.785,,,,
2010Q3,Consumer Staples,CAG US Equity,18.1542,17.0726,-0.059174271,10.4078,1.5291,1.6404,70.6826,9.1851,14.5525,6.1745," 9,714.24 ",0.716,,,,
2010Q4,Consumer Staples,CAG US Equity,17.166,17.5706,0.029169547,11.2201,1.5469,1.566,65.3634,11.3938,13.4423,5.7618," 9,928.89 ",0.610,,,,
2011Q1,Consumer Staples,CAG US Equity,17.6562,18.481,0.051813825,11.1051,1.6596,1.6642,69.9472,9.5944,13.3468,5.622," 10,348.28 ",0.722,,,,
2011Q2,Consumer Staples,CAG US Equity,18.5978,20.084,0.086737731,11.3084,1.7655,1.776,69.147,9.6051,16.9321,7.0178," 10,553.48 ",0.609,,,,
2011Q3,Consumer Staples,CAG US Equity,20.0373,18.8468,-0.061601275,10.8331,1.6532,1.7397,68.336,7.0618,15.7749,6.5318," 10,039.12 ",0.568,,,,
2011Q4,Consumer Staples,CAG US Equity,18.6756,20.5431,0.090004669,11.497,1.8078,1.7868,61.7403,7.7765,15.3496,6.4024," 10,892.23 ",0.591,,,,
2012Q1,Consumer Staples,CAG US Equity,20.7221,20.4342,-0.00530105,11.4663,1.6945,1.7821,56.589,10.1169,16.5086,6.8534," 10,907.45 ",0.533,,,,
2012Q2,Consumer Staples,CAG US Equity,20.4498,20.1774,-0.012567167,9.9857,1.8526,2.0206,64.7421,11.6456,10.6442,4.2432," 10,770.38 ",0.476,,,,
2012Q3,Consumer Staples,CAG US Equity,20.1152,21.4691,0.064017168,9.0679,1.9134,2.3676,67.8444,12.2353,13.8214,5.4471," 11,243.79 ",0.567,,,,
2012Q4,Consumer Staples,CAG US Equity,21.5547,22.9554,0.06922973,9.3811,2.0133,2.447,76.9844,13.7575,14.4885,5.6035," 11,947.12 ",0.574,,,,
2013Q1,Consumer Staples,CAG US Equity,23.3211,27.8655,0.213897384,11.2879,2.3111,2.4686,206.2161,17.0655,10.3706,3.1709," 14,791.48 ",0.704,,,,
2013Q2,Consumer Staples,CAG US Equity,27.8811,27.1808,-0.024571603,11.7694,2.1658,2.3095,178.8141,11.7139,15.9503,4.8601," 14,559.03 ",0.727,,,,
2013Q3,Consumer Staples,CAG US Equity,27.2352,23.6091,-0.131405257,11.5519,1.8566,2.0437,177.6606,13.5086,13.4722,4.1244," 12,805.79 ",0.744,,,,
2013Q4,Consumer Staples,CAG US Equity,23.5701,26.2236,0.110741197,12.9643,2.0147,2.0228,172.4239,12.2857,13.9997,4.234," 14,167.70 ",1.075,,,,
2014Q1,Consumer Staples,CAG US Equity,26.1925,24.146,-0.079226346,11.5527,1.8073,2.0901,165.9974,10.7341,15.39,3.9455," 13,045.22 ",1.408,,,,
2014Q2,Consumer Staples,CAG US Equity,24.1304,23.0955,-0.043506171,12.4195,1.8531,1.8596,167.0601,10.1857,5.7608,1.526," 12,499.81 ",1.391,,,,
2014Q3,Consumer Staples,CAG US Equity,23.1344,25.7101,0.113208201,13.3271,1.9293,1.9292,147.7167,9.7979,11.6289,3.2182," 14,036.30 ",1.504,,,,
2014Q4,Consumer Staples,CAG US Equity,25.7178,28.2313,0.098062629,14.0322,2.1591,2.0119,149.9284,12.3943,7.289,1.9976," 15,452.27 ",1.482,,,,
2015Q1,Consumer Staples,CAG US Equity,28.1846,28.4258,0.006889516,14.4771,2.7262,1.9635,184.4225,13.0818,-15.596,-4.1042," 15,600.22 ",0.732,,,,
2015Q2,Consumer Staples,CAG US Equity,28.4102,34.0207,0.196824716,15.1952,3.2187,2.2389,171.4642,14.1011,-5.1633,-1.3744," 18,670.73 ",0.362,,,,
2015Q3,Consumer Staples,CAG US Equity,34.1608,31.5228,-0.073422945,14.3826,4.0575,2.1917,228.4868,15.3391,-41.8722,-10.7307," 17,489.58 ",0.808,,,,
2015Q4,Consumer Staples,CAG US Equity,31.4995,32.8068,0.040732422,15.3881,4.1477,2.132,224.9182,15.047,-38.7653,-9.8269," 18,251.54 ",0.655,,,,
2016Q1,Consumer Staples,CAG US Equity,32.441,34.721,0.05834766,18.7666,4.1475,1.8502,147.3463,14.9281,-14.5515,-3.77," 19,370.86 ",0.649,,,,
2016Q2,Consumer Staples,CAG US Equity,34.4954,37.2033,0.071492757,23.7638,4.3886,1.5655,145.673,20.8772,-16.5396,-4.3921," 20,865.00 ",0.917,,,,
